total_credit_utilized,installment,grade,state,issue_date,application_time,accounts,y,vector_feature,non_decimal_feature,sentence_feature
145677,993.05,A,TX,18-Apr-18,51:58.2,"{""current_delinq"":0,""current_installment"":8,""opened_24m"":7,""satisfactory"":28,""120d_past_due"":0,""30d_past_due"":0,""active_debit"":3,""total_cc"":25,""open_cc"":20,""mort"":0}",0,"[8.96, 7.74, 6.95, 7.2, 3.29]",0b1000010111,초기화 작업 진행 중
29081,156.62,A,TX,06-Feb-18,51:58.2,"{""current_delinq"":0,""current_installment"":1,""opened_24m"":9,""satisfactory"":12,""120d_past_due"":0,""30d_past_due"":0,""active_debit"":4,""total_cc"":13,""open_cc"":10,""mort"":2}",0,"[8.2, 2.73, 4.84, 8.93, 3.6]",0b1011001,알 수 없는 오류 발생
7176,398.42,D,TX,01-Feb-18,23:13.3,"{""current_delinq"":0,""current_installment"":1,""opened_24m"":3,""satisfactory"":9,""120d_past_due"":0,""30d_past_due"":0,""active_debit"":3,""total_cc"":11,""open_cc"":8,""mort"":0}",0,"[6.83, 4.65, 6.91, 1.78, 7.98]",0x398,센서 값 정상 범위
184302,678.81,B,OH,31-Jan-18,46:38.2,"{""current_delinq"":0,""current_installment"":5,""opened_24m"":4,""satisfactory"":15,""120d_past_due"":0,""30d_past_due"":0,""active_debit"":4,""total_cc"":22,""open_cc"":9,""mort"":3}",0,"[8.12, 1.84, 1.51, 0.8, 5.66]",0x3aa,데이터 처리 성공
65335,578.1,B,FL,03-Feb-18,02:42.6,"{""current_delinq"":0,""current_installment"":5,""opened_24m"":2,""satisfactory"":19,""120d_past_due"":0,""30d_past_due"":0,""active_debit"":7,""total_cc"":22,""open_cc"":14,""mort"":0}",0,"[4.36, 3.84, 4.47, 1.22, 1.87]",0b1010000100,센서 값 정상 범위
40963,209.73,B,NJ,01-Feb-18,19:43.3,"{""current_delinq"":0,""current_installment"":1,""opened_24m"":3,""satisfactory"":10,""120d_past_due"":0,""30d_past_due"":0,""active_debit"":0,""total_cc"":15,""open_cc"":9,""mort"":3}",0,"[5.28, 5.84, 0.42, 8.66, 2.57]",0b1010000,센서 값 정상 범위
277663,763.71,B,NV,11-Mar-18,59:43.3,"{""current_delinq"":0,""current_installment"":6,""opened_24m"":1,""satisfactory"":13,""120d_past_due"":0,""30d_past_due"":0,""active_debit"":6,""total_cc"":8,""open_cc"":7,""mort"":0}",0,"[7.34, 0.3, 2.09, 3.49, 7.58]",0xf8,분석 보고서 생성됨
22064,225.65,B,NY,27-Jan-18,25:52.8,"{""current_delinq"":0,""current_installment"":2,""opened_24m"":4,""satisfactory"":7,""120d_past_due"":null,""30d_past_due"":0,""active_debit"":3,""total_cc"":6,""open_cc"":5,""mort"":0}",0,"[3.23, 1.56, 1.11, 2.04, 1.08]",0x1bc,데이터 처리 성공
25633,217.83,C,GA,25-Jan-18,49:43.3,"{""current_delinq"":0,""current_installment"":2,""opened_24m"":9,""satisfactory"":11,""120d_past_due"":0,""30d_past_due"":0,""active_debit"":3,""total_cc"":18,""open_cc"":9,""mort"":1}",0,"[1.26, 8.42, 8.69, 4.08, 7.32]",0xd2,네트워크 연결 불안정
120518,476.22,C,TX,02-Apr-18,55:47.4,"{""current_delinq"":0,""current_installment"":7,""opened_24m"":12,""satisfactory"":22,""120d_past_due"":0,""30d_past_due"":0,""active_debit"":4,""total_cc"":14,""open_cc"":14,""mort"":2}",0,"[4.9, 7.05, 9.21, 3.28, 4.82]",0b1110000001,시스템 업데이트 필요
81969,345.23,D,NJ,05-Mar-18,26:38.2,"{""current_delinq"":0,""current_installment"":2,""opened_24m"":6,""satisfactory"":15,""120d_past_due"":0,""30d_past_due"":0,""active_debit"":2,""total_cc"":17,""open_cc"":12,""mort"":1}",0,"[0.67, 1.6, 8.0, 1.11, 3.92]",0b110000010,네트워크 연결 불안정
11120,299.16,D,ID,17-Jan-18,50:11.2,"{""current_delinq"":0,""current_installment"":2,""opened_24m"":3,""satisfactory"":11,""120d_past_due"":0,""30d_past_due"":0,""active_debit"":4,""total_cc"":14,""open_cc"":7,""mort"":3}",0,"[7.35, 4.27, 6.51, 0.98, 1.77]",0b11000,데이터 처리 성공
13156,597.69,B,WA,19-Mar-18,02:42.6,"{""current_delinq"":0,""current_installment"":0,""opened_24m"":6,""satisfactory"":12,""120d_past_due"":0,""30d_past_due"":0,""active_debit"":3,""total_cc"":19,""open_cc"":12,""mort"":0}",0,"[4.91, 7.28, 1.96, 6.76, 9.11]",0b1011001011,정기 점검 완료
13437,97.39,B,CA,21-Mar-18,46:38.2,"{""current_delinq"":0,""current_installment"":1,""opened_24m"":7,""satisfactory"":14,""120d_past_due"":0,""30d_past_due"":0,""active_debit"":6,""total_cc"":12,""open_cc"":12,""mort"":0}",0,"[8.48, 3.65, 9.18, 3.04, 8.29]",0x284,센서 값 정상 범위
28911,399.25,A,SD,10-Apr-18,38:01.9,"{""current_delinq"":0,""current_installment"":4,""opened_24m"":6,""satisfactory"":12,""120d_past_due"":0,""30d_past_due"":0,""active_debit"":4,""total_cc"":12,""open_cc"":6,""mort"":6}",0,"[2.48, 9.13, 1.84, 3.11, 9.78]",0x166,모터 온도 상승 경고
9039,871.54,D,CA,09-Mar-18,25:52.8,"{""current_delinq"":0,""current_installment"":1,""opened_24m"":5,""satisfactory"":5,""120d_past_due"":0,""30d_past_due"":0,""active_debit"":1,""total_cc"":15,""open_cc"":3,""mort"":4}",0,"[0.44, 3.82, 2.5, 0.84, 6.68]",0b1000011011,시스템 업데이트 필요
94036,451.66,A,NJ,03-Mar-18,31:58.2,"{""current_delinq"":0,""current_installment"":4,""opened_24m"":6,""satisfactory"":16,""120d_past_due"":0,""30d_past_due"":0,""active_debit"":4,""total_cc"":28,""open_cc"":12,""mort"":3}",0,"[0.57, 9.41, 9.34, 5.17, 4.55]",0b110101011,사용자 로그인 기록
17832,456.81,A,CA,15-Mar-18,17:22.1,"{""current_delinq"":0,""current_installment"":1,""opened_24m"":6,""satisfactory"":14,""120d_past_due"":0,""30d_past_due"":0,""active_debit"":6,""total_cc"":15,""open_cc"":12,""mort"":1}",0,"[7.93, 6.96, 4.66, 7.05, 5.41]",0x28b,네트워크 연결 불안정
21344,364.94,C,OH,05-Feb-18,24:08.2,"{""current_delinq"":0,""current_installment"":0,""opened_24m"":4,""satisfactory"":14,""120d_past_due"":0,""30d_past_due"":0,""active_debit"":6,""total_cc"":17,""open_cc"":13,""mort"":4}",0,"[0.47, 6.42, 1.57, 2.27, 3.11]",0b1101000110,사용자 로그인 기록
28970,217.23,A,NJ,18-Apr-18,56:38.2,"{""current_delinq"":0,""current_installment"":5,""opened_24m"":4,""satisfactory"":10,""120d_past_due"":0,""30d_past_due"":0,""active_debit"":2,""total_cc"":12,""open_cc"":5,""mort"":0}",0,"[8.93, 7.96, 1.44, 0.95, 8.05]",0b1010,분석 보고서 생성됨
51081,104.06,C,PA,23-Mar-18,37:22.1,"{""current_delinq"":0,""current_installment"":2,""opened_24m"":3,""satisfactory"":16,""120d_past_due"":0,""30d_past_due"":0,""active_debit"":1,""total_cc"":30,""open_cc"":13,""mort"":2}",0,"[3.68, 3.59, 0.29, 7.22, 9.65]",0b1000110110,모터 온도 상승 경고
27034,800.62,B,IL,13-Jan-18,32:42.6,"{""current_delinq"":0,""current_installment"":1,""opened_24m"":10,""satisfactory"":20,""120d_past_due"":0,""30d_past_due"":0,""active_debit"":7,""total_cc"":33,""open_cc"":19,""mort"":3}",0,"[8.13, 7.37, 9.01, 3.38, 7.56]",0b1011000110,데이터 처리 성공
26064,132.84,B,TX,14-Feb-18,30:27.5,"{""current_delinq"":0,""current_installment"":0,""opened_24m"":0,""satisfactory"":5,""120d_past_due"":0,""30d_past_due"":0,""active_debit"":4,""total_cc"":9,""open_cc"":5,""mort"":0}",0,"[1.23, 7.39, 2.21, 4.54, 3.0]",0b1101000001,사용자 로그인 기록
21904,361.42,E,GA,17-Feb-18,45:52.8,"{""current_delinq"":0,""current_installment"":1,""opened_24m"":3,""satisfactory"":11,""120d_past_due"":0,""30d_past_due"":0,""active_debit"":2,""total_cc"":15,""open_cc"":9,""mort"":2}",0,"[3.27, 2.67, 4.21, 5.66, 3.05]",0x2fb,초기화 작업 진행 중
37401,676.39,A,NE,19-Mar-18,35:55.2,"{""current_delinq"":0,""current_installment"":5,""opened_24m"":5,""satisfactory"":10,""120d_past_due"":0,""30d_past_due"":0,""active_debit"":1,""total_cc"":5,""open_cc"":3,""mort"":2}",0,"[4.66, 5.73, 2.02, 0.48, 3.91]",0b111001101,분석 보고서 생성됨
43288,679.58,C,OR,25-Mar-18,35:55.2,"{""current_delinq"":0,""current_installment"":3,""opened_24m"":3,""satisfactory"":12,""120d_past_due"":0,""30d_past_due"":0,""active_debit"":5,""total_cc"":14,""open_cc"":9,""mort"":0}",0,"[7.14, 0.93, 5.43, 4.59, 3.5]",0b1110111010,분석 보고서 생성됨
165352,934.9,D,TX,12-Apr-18,47:22.1,"{""current_delinq"":0,""current_installment"":3,""opened_24m"":7,""satisfactory"":16,""120d_past_due"":0,""30d_past_due"":0,""active_debit"":5,""total_cc"":15,""open_cc"":10,""mort"":2}",0,"[7.97, 1.0, 8.45, 6.79, 2.07]",0b1001001111,분석 보고서 생성됨
28637,451.66,A,RI,07-Mar-18,30:27.5,"{""current_delinq"":0,""current_installment"":4,""opened_24m"":3,""satisfactory"":13,""120d_past_due"":0,""30d_past_due"":0,""active_debit"":6,""total_cc"":10,""open_cc"":9,""mort"":0}",0,"[9.8, 1.4, 8.48, 7.78, 6.31]",0b1001110000,모터 온도 상승 경고
7701,184.5,A,IN,29-Jan-18,20:27.5,"{""current_delinq"":0,""current_installment"":1,""opened_24m"":2,""satisfactory"":5,""120d_past_due"":0,""30d_past_due"":0,""active_debit"":3,""total_cc"":4,""open_cc"":4,""mort"":0}",0,"[6.79, 7.83, 6.62, 2.09, 2.83]",0b1101111110,데이터 처리 성공
9255,648.93,D,NY,27-Jan-18,53:13.3,"{""current_delinq"":0,""current_installment"":2,""opened_24m"":4,""satisfactory"":6,""120d_past_due"":0,""30d_past_due"":0,""active_debit"":0,""total_cc"":3,""open_cc"":3,""mort"":0}",0,"[4.85, 5.76, 2.01, 0.98, 6.52]",0x3ae,사용자 로그인 기록
70385,902.16,C,NV,05-Mar-18,17:22.1,"{""current_delinq"":0,""current_installment"":1,""opened_24m"":8,""satisfactory"":12,""120d_past_due"":0,""30d_past_due"":0,""active_debit"":3,""total_cc"":11,""open_cc"":10,""mort"":2}",0,"[8.64, 1.11, 8.21, 7.88, 3.99]",0x2c6,시스템 업데이트 필요
56853,1125.35,C,CA,25-Mar-18,04:08.2,"{""current_delinq"":0,""current_installment"":2,""opened_24m"":11,""satisfactory"":11,""120d_past_due"":0,""30d_past_due"":0,""active_debit"":4,""total_cc"":13,""open_cc"":8,""mort"":4}",0,"[3.75, 6.52, 9.81, 7.3, 2.66]",0x1df,초기화 작업 진행 중
121246,1070.93,D,TX,01-Jan-18,13:21.5,"{""current_delinq"":0,""current_installment"":9,""opened_24m"":5,""satisfactory"":29,""120d_past_due"":0,""30d_past_due"":0,""active_debit"":11,""total_cc"":25,""open_cc"":20,""mort"":0}",0,"[1.87, 8.45, 7.09, 1.16, 3.63]",0b1001010011,정기 점검 완료
32580,556.38,D,CA,15-Feb-18,37:22.1,"{""current_delinq"":0,""current_installment"":1,""opened_24m"":3,""satisfactory"":6,""120d_past_due"":0,""30d_past_due"":0,""active_debit"":2,""total_cc"":11,""open_cc"":5,""mort"":1}",0,"[7.06, 0.29, 8.67, 6.4, 2.15]",0b1001111100,센서 값 정상 범위
37616,451.19,C,FL,21-Mar-18,10:27.5,"{""current_delinq"":0,""current_installment"":1,""opened_24m"":5,""satisfactory"":3,""120d_past_due"":0,""30d_past_due"":0,""active_debit"":1,""total_cc"":10,""open_cc"":2,""mort"":0}",0,"[4.18, 6.06, 9.56, 5.08, 7.44]",0b11101001,데이터 처리 성공
56272,643.04,C,CT,25-Mar-18,14:08.2,"{""current_delinq"":0,""current_installment"":5,""opened_24m"":5,""satisfactory"":14,""120d_past_due"":0,""30d_past_due"":0,""active_debit"":5,""total_cc"":13,""open_cc"":9,""mort"":2}",0,"[9.15, 8.96, 5.52, 4.68, 4.49]",0b1000100110,센서 값 정상 범위
18085,307.45,A,MA,08-Apr-18,27:22.1,"{""current_delinq"":0,""current_installment"":2,""opened_24m"":2,""satisfactory"":9,""120d_past_due"":0,""30d_past_due"":0,""active_debit"":2,""total_cc"":19,""open_cc"":6,""mort"":1}",0,"[4.42, 6.39, 9.76, 3.48, 0.13]",0x17a,분석 보고서 생성됨
62890,486.58,C,IL,11-Mar-18,45:52.8,"{""current_delinq"":0,""current_installment"":4,""opened_24m"":4,""satisfactory"":10,""120d_past_due"":0,""30d_past_due"":0,""active_debit"":1,""total_cc"":17,""open_cc"":4,""mort"":2}",0,"[4.58, 5.0, 9.5, 8.38, 2.6]",0x268,시스템 업데이트 필요
4589,196.18,B,CO,10-Feb-18,35:55.2,"{""current_delinq"":0,""current_installment"":0,""opened_24m"":5,""satisfactory"":9,""120d_past_due"":0,""30d_past_due"":0,""active_debit"":2,""total_cc"":19,""open_cc"":9,""mort"":0}",0,"[8.4, 3.35, 1.62, 5.47, 7.73]",0b1100111111,모터 온도 상승 경고
17273,372.4,A,NY,02-Apr-18,31:58.2,"{""current_delinq"":0,""current_installment"":0,""opened_24m"":5,""satisfactory"":16,""120d_past_due"":0,""30d_past_due"":0,""active_debit"":1,""total_cc"":20,""open_cc"":15,""mort"":0}",0,"[3.04, 7.12, 5.08, 3.96, 2.64]",0b1101111001,분석 보고서 생성됨
13665,1026.5,C,TX,27-Feb-18,39:43.3,"{""current_delinq"":0,""current_installment"":0,""opened_24m"":5,""satisfactory"":9,""120d_past_due"":0,""30d_past_due"":0,""active_debit"":4,""total_cc"":12,""open_cc"":9,""mort"":0}",0,"[5.77, 6.12, 3.43, 3.54, 7.14]",0x2d4,정기 점검 완료
71794,538.12,A,CA,17-Jan-18,41:58.2,"{""current_delinq"":0,""current_installment"":5,""opened_24m"":5,""satisfactory"":10,""120d_past_due"":0,""30d_past_due"":0,""active_debit"":2,""total_cc"":22,""open_cc"":5,""mort"":0}",0,"[6.1, 2.07, 5.57, 5.18, 6.64]",0x321,네트워크 연결 불안정
46924,952.65,C,TX,03-Feb-18,28:01.9,"{""current_delinq"":0,""current_installment"":1,""opened_24m"":2,""satisfactory"":8,""120d_past_due"":0,""30d_past_due"":0,""active_debit"":3,""total_cc"":8,""open_cc"":7,""mort"":0}",0,"[7.39, 5.48, 9.25, 7.98, 4.49]",0b1110000101,배터리 잔량 부족
45678,155.19,A,UT,11-Mar-18,55:47.4,"{""current_delinq"":0,""current_installment"":1,""opened_24m"":6,""satisfactory"":10,""120d_past_due"":0,""30d_past_due"":0,""active_debit"":1,""total_cc"":19,""open_cc"":9,""mort"":0}",0,"[9.43, 1.1, 5.44, 0.86, 0.33]",0b111000,시스템 업데이트 필요
6460,219.26,A,VA,22-Feb-18,16:38.2,"{""current_delinq"":0,""current_installment"":1,""opened_24m"":3,""satisfactory"":4,""120d_past_due"":0,""30d_past_due"":0,""active_debit"":0,""total_cc"":5,""open_cc"":3,""mort"":0}",0,"[3.97, 3.59, 6.03, 5.28, 9.35]",0b111010100,정기 점검 완료
689,64.01,B,KY,23-Mar-18,42:42.6,"{""current_delinq"":0,""current_installment"":0,""opened_24m"":3,""satisfactory"":7,""120d_past_due"":0,""30d_past_due"":0,""active_debit"":0,""total_cc"":20,""open_cc"":5,""mort"":2}",0,"[1.48, 8.46, 7.61, 9.47, 2.58]",0x391,시스템 업데이트 필요
43462,653.83,B,GA,03-Mar-18,35:55.2,"{""current_delinq"":0,""current_installment"":2,""opened_24m"":7,""satisfactory"":11,""120d_past_due"":0,""30d_past_due"":0,""active_debit"":2,""total_cc"":9,""open_cc"":7,""mort"":2}",0,"[5.97, 3.56, 6.93, 9.18, 8.91]",0x8f,센서 값 정상 범위
1328,215.25,A,OH,21-Jan-18,13:21.5,"{""current_delinq"":0,""current_installment"":0,""opened_24m"":0,""satisfactory"":3,""120d_past_due"":0,""30d_past_due"":0,""active_debit"":2,""total_cc"":3,""open_cc"":2,""mort"":2}",0,"[7.02, 9.54, 7.17, 1.13, 3.35]",0x3ca,알 수 없는 오류 발생
107623,742.45,B,LA,17-Mar-18,32:42.6,"{""current_delinq"":0,""current_installment"":4,""opened_24m"":3,""satisfactory"":11,""120d_past_due"":0,""30d_past_due"":0,""active_debit"":5,""total_cc"":9,""open_cc"":7,""mort"":0}",0,"[7.96, 1.32, 1.49, 6.46, 8.28]",0x379,센서 값 정상 범위
19586,155.17,A,PA,10-Apr-18,10:27.5,"{""current_delinq"":0,""current_installment"":1,""opened_24m"":2,""satisfactory"":19,""120d_past_due"":0,""30d_past_due"":0,""active_debit"":1,""total_cc"":26,""open_cc"":17,""mort"":1}",0,"[9.3, 2.83, 2.07, 7.13, 8.72]",0x321,초기화 작업 진행 중
66239,298.37,C,CA,17-Mar-18,35:55.2,"{""current_delinq"":0,""current_installment"":6,""opened_24m"":7,""satisfactory"":15,""120d_past_due"":0,""30d_past_due"":0,""active_debit"":5,""total_cc"":11,""open_cc"":8,""mort"":3}",0,"[4.2, 9.57, 5.06, 1.44, 1.43]",0x54,사용자 로그인 기록
21883,368.69,D,NY,07-Mar-18,53:13.3,"{""current_delinq"":0,""current_installment"":1,""opened_24m"":2,""satisfactory"":9,""120d_past_due"":0,""30d_past_due"":0,""active_debit"":4,""total_cc"":9,""open_cc"":8,""mort"":0}",0,"[7.45, 7.19, 2.16, 3.25, 0.4]",0x1e7,데이터 처리 성공
4878,156.62,A,WA,15-Feb-18,11:58.2,"{""current_delinq"":0,""current_installment"":0,""opened_24m"":0,""satisfactory"":3,""120d_past_due"":0,""30d_past_due"":0,""active_debit"":2,""total_cc"":3,""open_cc"":2,""mort"":2}",0,"[4.96, 5.58, 0.74, 0.26, 3.6]",0b111101000,배터리 잔량 부족
24643,163.46,B,NY,22-Apr-18,39:43.3,"{""current_delinq"":0,""current_installment"":2,""opened_24m"":4,""satisfactory"":9,""120d_past_due"":0,""30d_past_due"":0,""active_debit"":6,""total_cc"":9,""open_cc"":6,""mort"":1}",0,"[0.32, 0.91, 0.43, 9.02, 2.65]",0b1011011101,센서 값 정상 범위
8350,144.03,B,WA,15-Jan-18,25:52.8,"{""current_delinq"":0,""current_installment"":2,""opened_24m"":3,""satisfactory"":9,""120d_past_due"":0,""30d_past_due"":0,""active_debit"":3,""total_cc"":12,""open_cc"":7,""mort"":0}",0,"[4.34, 5.83, 1.88, 1.12, 6.18]",0b1110110000,사용자 로그인 기록
20591,490.45,B,MI,15-Feb-18,23:13.3,"{""current_delinq"":0,""current_installment"":1,""opened_24m"":4,""satisfactory"":5,""120d_past_due"":0,""30d_past_due"":0,""active_debit"":2,""total_cc"":6,""open_cc"":3,""mort"":2}",0,"[0.72, 7.08, 2.79, 2.76, 9.28]",0x1f4,네트워크 연결 불안정
146324,240.01,B,CT,20-Apr-18,50:11.2,"{""current_delinq"":0,""current_installment"":2,""opened_24m"":3,""satisfactory"":7,""120d_past_due"":0,""30d_past_due"":0,""active_debit"":1,""total_cc"":8,""open_cc"":4,""mort"":6}",0,"[0.93, 8.78, 9.78, 2.39, 0.53]",0x36d,모터 온도 상승 경고
10128,368.69,D,CA,05-Mar-18,29:43.3,"{""current_delinq"":0,""current_installment"":1,""opened_24m"":2,""satisfactory"":6,""120d_past_due"":0,""30d_past_due"":0,""active_debit"":2,""total_cc"":10,""open_cc"":5,""mort"":1}",0,"[7.73, 3.89, 2.9, 9.3, 8.0]",0b1011010101,분석 보고서 생성됨
16016,556.01,E,TX,20-Feb-18,16:38.2,"{""current_delinq"":0,""current_installment"":1,""opened_24m"":6,""satisfactory"":12,""120d_past_due"":0,""30d_past_due"":0,""active_debit"":8,""total_cc"":10,""open_cc"":10,""mort"":0}",0,"[8.5, 5.35, 6.77, 6.55, 1.42]",0xfe,사용자 로그인 기록
72792,670.13,C,CA,13-Feb-18,47:22.1,"{""current_delinq"":0,""current_installment"":1,""opened_24m"":4,""satisfactory"":12,""120d_past_due"":0,""30d_past_due"":0,""active_debit"":7,""total_cc"":18,""open_cc"":9,""mort"":1}",0,"[3.89, 7.69, 0.61, 3.03, 6.91]",0b111110011,시스템 업데이트 필요
33410,169.87,C,CA,07-Mar-18,50:11.2,"{""current_delinq"":0,""current_installment"":0,""opened_24m"":1,""satisfactory"":8,""120d_past_due"":0,""30d_past_due"":0,""active_debit"":5,""total_cc"":18,""open_cc"":8,""mort"":0}",0,"[4.99, 2.36, 6.68, 0.24, 1.71]",0x19a,배터리 잔량 부족
63202,300.38,D,AR,23-Feb-18,33:13.3,"{""current_delinq"":0,""current_installment"":3,""opened_24m"":13,""satisfactory"":14,""120d_past_due"":0,""30d_past_due"":0,""active_debit"":3,""total_cc"":12,""open_cc"":11,""mort"":0}",0,"[9.36, 2.41, 5.81, 5.06, 8.57]",0x32d,데이터 처리 성공
22260,120.63,C,MI,17-Mar-18,04:08.2,"{""current_delinq"":0,""current_installment"":2,""opened_24m"":2,""satisfactory"":12,""120d_past_due"":0,""30d_past_due"":0,""active_debit"":3,""total_cc"":14,""open_cc"":9,""mort"":1}",0,"[3.36, 8.1, 4.36, 8.97, 7.78]",0b1001011111,시스템 업데이트 필요
97862,368.9,C,NY,21-Jan-18,49:43.3,"{""current_delinq"":0,""current_installment"":6,""opened_24m"":6,""satisfactory"":17,""120d_past_due"":0,""30d_past_due"":0,""active_debit"":4,""total_cc"":18,""open_cc"":9,""mort"":2}",1,"[1.9, 2.32, 2.17, 6.04, 8.16]",0b1000011110,배터리 잔량 부족
16348,379.07,D,OH,21-Feb-18,24:08.2,"{""current_delinq"":0,""current_installment"":1,""opened_24m"":5,""satisfactory"":7,""120d_past_due"":0,""30d_past_due"":0,""active_debit"":3,""total_cc"":11,""open_cc"":4,""mort"":1}",0,"[4.91, 2.9, 6.3, 6.06, 3.36]",0x3b,모터 온도 상승 경고
3166,211.01,C,IL,15-Jan-18,52:42.6,"{""current_delinq"":0,""current_installment"":0,""opened_24m"":4,""satisfactory"":4,""120d_past_due"":0,""30d_past_due"":0,""active_debit"":3,""total_cc"":5,""open_cc"":4,""mort"":0}",0,"[5.7, 5.25, 3.64, 7.64, 3.23]",0b1100,데이터 처리 성공
50473,520.28,C,NY,21-Mar-18,21:58.2,"{""current_delinq"":0,""current_installment"":3,""opened_24m"":6,""satisfactory"":12,""120d_past_due"":0,""30d_past_due"":0,""active_debit"":5,""total_cc"":9,""open_cc"":8,""mort"":0}",0,"[8.15, 4.98, 6.46, 0.21, 1.96]",0b1101010001,배터리 잔량 부족
12201,163.46,B,NY,19-Feb-18,09:23.4,"{""current_delinq"":0,""current_installment"":0,""opened_24m"":2,""satisfactory"":7,""120d_past_due"":0,""30d_past_due"":0,""active_debit"":6,""total_cc"":7,""open_cc"":7,""mort"":0}",0,"[1.53, 6.37, 1.43, 0.54, 6.78]",0x277,배터리 잔량 부족
15409,305.81,C,MI,01-Feb-18,07:22.1,"{""current_delinq"":0,""current_installment"":2,""opened_24m"":5,""satisfactory"":7,""120d_past_due"":0,""30d_past_due"":0,""active_debit"":2,""total_cc"":8,""open_cc"":5,""mort"":0}",0,"[7.55, 4.27, 5.22, 7.72, 6.57]",0x28c,분석 보고서 생성됨
124663,117.29,C,FL,01-Jan-18,17:22.1,"{""current_delinq"":0,""current_installment"":6,""opened_24m"":5,""satisfactory"":21,""120d_past_due"":0,""30d_past_due"":0,""active_debit"":7,""total_cc"":21,""open_cc"":12,""mort"":3}",0,"[1.29, 5.31, 6.85, 1.87, 6.38]",0b1001000101,배터리 잔량 부족
5517,93.97,A,CA,05-Mar-18,16:38.2,"{""current_delinq"":0,""current_installment"":0,""opened_24m"":2,""satisfactory"":5,""120d_past_due"":0,""30d_past_due"":0,""active_debit"":4,""total_cc"":7,""open_cc"":5,""mort"":0}",0,"[8.98, 2.63, 5.66, 0.94, 2.58]",0x29e,초기화 작업 진행 중
40933,402.14,C,MI,17-Mar-18,51:58.2,"{""current_delinq"":0,""current_installment"":2,""opened_24m"":6,""satisfactory"":11,""120d_past_due"":0,""30d_past_due"":0,""active_debit"":3,""total_cc"":14,""open_cc"":7,""mort"":4}",0,"[7.85, 2.41, 1.23, 0.27, 2.08]",0x34b,데이터 처리 성공
