total_credit_utilized,installment,grade,state,issue_date,application_time,accounts,y,vector_feature,non_decimal_feature,sentence_feature
25381,952.14,D,TX,14-Apr-18,36:38.2,"{""current_delinq"":0,""current_installment"":1,""opened_24m"":6,""satisfactory"":16,""120d_past_due"":0,""30d_past_due"":0,""active_debit"":4,""total_cc"":27,""open_cc"":15,""mort"":0}",0,"[9.26, 3.91, 8.79, 0.73, 0.06]",0b11010110,센서 값 정상 범위
6199,379.45,C,TX,18-Apr-18,04:08.2,"{""current_delinq"":0,""current_installment"":0,""opened_24m"":3,""satisfactory"":9,""120d_past_due"":0,""30d_past_due"":0,""active_debit"":1,""total_cc"":28,""open_cc"":9,""mort"":1}",0,"[8.45, 5.06, 0.18, 0.58, 6.64]",0b1010000111,분석 보고서 생성됨
129176,222.4,B,MN,05-Feb-18,36:38.2,"{""current_delinq"":0,""current_installment"":1,""opened_24m"":1,""satisfactory"":15,""120d_past_due"":null,""30d_past_due"":0,""active_debit"":11,""total_cc"":13,""open_cc"":12,""mort"":5}",0,"[4.57, 8.04, 0.83, 3.74, 6.27]",0b1110111001,사용자 로그인 기록
4664,185.82,D,NY,23-Feb-18,09:23.4,"{""current_delinq"":0,""current_installment"":2,""opened_24m"":6,""satisfactory"":7,""120d_past_due"":0,""30d_past_due"":0,""active_debit"":5,""total_cc"":5,""open_cc"":5,""mort"":0}",0,"[3.66, 8.51, 2.05, 1.55, 9.7]",0x245,센서 값 정상 범위
32311,431.67,B,IL,18-Apr-18,57:22.1,"{""current_delinq"":0,""current_installment"":1,""opened_24m"":5,""satisfactory"":9,""120d_past_due"":0,""30d_past_due"":0,""active_debit"":3,""total_cc"":17,""open_cc"":7,""mort"":4}",0,"[4.28, 1.41, 8.21, 0.95, 5.86]",0b1101110101,모터 온도 상승 경고
54779,389.36,D,MA,09-Mar-18,09:23.4,"{""current_delinq"":0,""current_installment"":3,""opened_24m"":3,""satisfactory"":7,""120d_past_due"":0,""30d_past_due"":0,""active_debit"":4,""total_cc"":5,""open_cc"":4,""mort"":0}",0,"[6.02, 5.39, 6.53, 8.1, 1.33]",0x3a,시스템 업데이트 필요
14490,182.75,A,WA,11-Jan-18,03:13.3,"{""current_delinq"":0,""current_installment"":0,""opened_24m"":4,""satisfactory"":12,""120d_past_due"":0,""30d_past_due"":0,""active_debit"":3,""total_cc"":24,""open_cc"":11,""mort"":0}",0,"[0.5, 8.99, 9.42, 7.47, 0.99]",0b1010111101,알 수 없는 오류 발생
74738,46.56,A,NY,17-Jan-18,55:47.4,"{""current_delinq"":0,""current_installment"":8,""opened_24m"":2,""satisfactory"":14,""120d_past_due"":0,""30d_past_due"":0,""active_debit"":2,""total_cc"":6,""open_cc"":5,""mort"":2}",0,"[8.23, 3.61, 0.91, 2.35, 7.23]",0b1110111010,모터 온도 상승 경고
26952,248.3,A,NH,25-Mar-18,01:58.2,"{""current_delinq"":0,""current_installment"":2,""opened_24m"":2,""satisfactory"":5,""120d_past_due"":0,""30d_past_due"":0,""active_debit"":2,""total_cc"":3,""open_cc"":3,""mort"":0}",0,"[4.56, 8.53, 4.39, 4.46, 9.21]",0x1da,정기 점검 완료
30228,676.78,C,MN,31-Jan-18,30:27.5,"{""current_delinq"":0,""current_installment"":3,""opened_24m"":0,""satisfactory"":5,""120d_past_due"":0,""30d_past_due"":0,""active_debit"":2,""total_cc"":7,""open_cc"":2,""mort"":4}",0,"[9.49, 1.77, 1.64, 0.01, 1.08]",0x2bb,시스템 업데이트 필요
97741,288.83,C,NY,12-Feb-18,16:38.2,"{""current_delinq"":0,""current_installment"":12,""opened_24m"":1,""satisfactory"":19,""120d_past_due"":0,""30d_past_due"":0,""active_debit"":3,""total_cc"":11,""open_cc"":7,""mort"":0}",0,"[0.15, 5.56, 5.62, 2.94, 5.32]",0b11110100,사용자 로그인 기록
44980,232.75,A,FL,03-Mar-18,09:23.4,"{""current_delinq"":0,""current_installment"":3,""opened_24m"":7,""satisfactory"":13,""120d_past_due"":0,""30d_past_due"":0,""active_debit"":6,""total_cc"":14,""open_cc"":9,""mort"":3}",0,"[3.7, 6.55, 6.84, 2.9, 9.91]",0b10101100,시스템 업데이트 필요
99945,108.64,A,CA,17-Jan-18,43:08.5,"{""current_delinq"":0,""current_installment"":4,""opened_24m"":4,""satisfactory"":9,""120d_past_due"":0,""30d_past_due"":0,""active_debit"":2,""total_cc"":11,""open_cc"":4,""mort"":3}",0,"[8.61, 5.89, 8.33, 7.1, 1.69]",0x36c,모터 온도 상승 경고
17136,217.8,C,FL,21-Mar-18,45:52.8,"{""current_delinq"":0,""current_installment"":1,""opened_24m"":1,""satisfactory"":8,""120d_past_due"":0,""30d_past_due"":0,""active_debit"":5,""total_cc"":7,""open_cc"":6,""mort"":0}",0,"[5.73, 5.21, 5.85, 5.41, 7.33]",0b101100100,시스템 업데이트 필요
80746,720.07,A,SC,12-Feb-18,00:27.5,"{""current_delinq"":0,""current_installment"":4,""opened_24m"":7,""satisfactory"":16,""120d_past_due"":0,""30d_past_due"":0,""active_debit"":2,""total_cc"":18,""open_cc"":10,""mort"":2}",0,"[9.33, 0.99, 7.88, 9.71, 1.34]",0x29a,모터 온도 상승 경고
4478,346.9,C,MI,07-Feb-18,51:58.2,"{""current_delinq"":0,""current_installment"":1,""opened_24m"":2,""satisfactory"":3,""120d_past_due"":0,""30d_past_due"":0,""active_debit"":1,""total_cc"":4,""open_cc"":2,""mort"":0}",0,"[1.72, 6.6, 4.37, 8.57, 7.54]",0x39b,데이터 처리 성공
30675,287.16,D,CA,21-Feb-18,42:42.6,"{""current_delinq"":0,""current_installment"":2,""opened_24m"":2,""satisfactory"":6,""120d_past_due"":0,""30d_past_due"":0,""active_debit"":3,""total_cc"":3,""open_cc"":3,""mort"":1}",0,"[8.1, 0.18, 6.19, 1.72, 2.36]",0x13a,알 수 없는 오류 발생
2979,256.39,D,AZ,19-Mar-18,27:22.1,"{""current_delinq"":0,""current_installment"":0,""opened_24m"":1,""satisfactory"":4,""120d_past_due"":0,""30d_past_due"":0,""active_debit"":2,""total_cc"":5,""open_cc"":4,""mort"":0}",0,"[6.65, 3.3, 8.02, 0.72, 7.46]",0b110010011,배터리 잔량 부족
54567,939.54,A,CA,19-Mar-18,15:52.8,"{""current_delinq"":0,""current_installment"":1,""opened_24m"":0,""satisfactory"":10,""120d_past_due"":0,""30d_past_due"":0,""active_debit"":6,""total_cc"":10,""open_cc"":9,""mort"":0}",0,"[8.0, 1.85, 3.02, 2.32, 2.86]",0b100000000,데이터 처리 성공
68211,278.97,B,FL,18-Feb-18,40:27.5,"{""current_delinq"":0,""current_installment"":23,""opened_24m"":10,""satisfactory"":26,""120d_past_due"":0,""30d_past_due"":0,""active_debit"":1,""total_cc"":3,""open_cc"":3,""mort"":0}",0,"[7.19, 1.69, 6.86, 4.3, 8.46]",0b1110101011,정기 점검 완료
30012,288.02,D,NY,19-Mar-18,28:01.9,"{""current_delinq"":0,""current_installment"":2,""opened_24m"":4,""satisfactory"":11,""120d_past_due"":0,""30d_past_due"":0,""active_debit"":0,""total_cc"":10,""open_cc"":9,""mort"":0}",0,"[3.14, 1.57, 5.24, 5.88, 6.85]",0x33b,알 수 없는 오류 발생
22913,365.78,E,CA,03-Mar-18,06:38.2,"{""current_delinq"":0,""current_installment"":1,""opened_24m"":3,""satisfactory"":6,""120d_past_due"":0,""30d_past_due"":0,""active_debit"":4,""total_cc"":7,""open_cc"":5,""mort"":0}",0,"[7.43, 7.98, 8.39, 7.61, 2.21]",0xb6,사용자 로그인 기록
29075,996.15,B,MI,05-Mar-18,36:38.2,"{""current_delinq"":0,""current_installment"":5,""opened_24m"":5,""satisfactory"":10,""120d_past_due"":0,""30d_past_due"":0,""active_debit"":3,""total_cc"":5,""open_cc"":4,""mort"":2}",0,"[0.15, 7.81, 8.43, 3.53, 8.56]",0x1eb,데이터 처리 성공
20118,476.69,C,CA,25-Jan-18,25:52.8,"{""current_delinq"":0,""current_installment"":2,""opened_24m"":3,""satisfactory"":9,""120d_past_due"":0,""30d_past_due"":0,""active_debit"":3,""total_cc"":14,""open_cc"":7,""mort"":0}",0,"[6.75, 9.77, 3.57, 9.93, 3.8]",0b10110101,배터리 잔량 부족
52724,523.14,B,FL,06-Feb-18,21:58.2,"{""current_delinq"":0,""current_installment"":1,""opened_24m"":3,""satisfactory"":24,""120d_past_due"":0,""30d_past_due"":0,""active_debit"":10,""total_cc"":25,""open_cc"":22,""mort"":0}",0,"[0.11, 0.06, 1.17, 1.88, 5.83]",0xcd,알 수 없는 오류 발생
55667,800.13,B,KS,21-Mar-18,52:42.6,"{""current_delinq"":0,""current_installment"":2,""opened_24m"":6,""satisfactory"":12,""120d_past_due"":0,""30d_past_due"":0,""active_debit"":4,""total_cc"":20,""open_cc"":9,""mort"":1}",0,"[2.2, 1.39, 1.47, 0.01, 3.42]",0b101101011,모터 온도 상승 경고
22278,422.01,C,PA,02-Feb-18,06:38.2,"{""current_delinq"":0,""current_installment"":1,""opened_24m"":5,""satisfactory"":6,""120d_past_due"":0,""30d_past_due"":0,""active_debit"":3,""total_cc"":7,""open_cc"":5,""mort"":1}",0,"[7.91, 3.1, 2.8, 7.6, 3.35]",0x2ae,사용자 로그인 기록
574,156.62,A,MS,08-Feb-18,19:43.3,"{""current_delinq"":0,""current_installment"":1,""opened_24m"":11,""satisfactory"":13,""120d_past_due"":0,""30d_past_due"":0,""active_debit"":4,""total_cc"":12,""open_cc"":12,""mort"":1}",0,"[4.9, 2.66, 3.95, 0.14, 5.94]",0x384,알 수 없는 오류 발생
61663,361.38,A,TN,15-Mar-18,34:08.2,"{""current_delinq"":0,""current_installment"":2,""opened_24m"":2,""satisfactory"":17,""120d_past_due"":0,""30d_past_due"":0,""active_debit"":2,""total_cc"":16,""open_cc"":13,""mort"":5}",0,"[1.82, 5.59, 2.81, 5.5, 9.6]",0b101101000,분석 보고서 생성됨
10545,973.81,B,FL,01-Feb-18,11:58.2,"{""current_delinq"":0,""current_installment"":0,""opened_24m"":4,""satisfactory"":7,""120d_past_due"":0,""30d_past_due"":0,""active_debit"":6,""total_cc"":7,""open_cc"":6,""mort"":1}",0,"[1.35, 2.72, 2.3, 3.12, 8.94]",0x21f,네트워크 연결 불안정
190039,676.78,C,MD,09-Feb-18,07:22.1,"{""current_delinq"":0,""current_installment"":2,""opened_24m"":1,""satisfactory"":6,""120d_past_due"":0,""30d_past_due"":0,""active_debit"":1,""total_cc"":3,""open_cc"":3,""mort"":2}",0,"[4.11, 2.98, 7.67, 7.2, 8.03]",0x167,시스템 업데이트 필요
32934,325.39,B,CA,18-Apr-18,05:52.8,"{""current_delinq"":0,""current_installment"":2,""opened_24m"":3,""satisfactory"":5,""120d_past_due"":0,""30d_past_due"":0,""active_debit"":1,""total_cc"":7,""open_cc"":2,""mort"":2}",0,"[2.27, 1.47, 3.18, 8.93, 5.02]",0x177,알 수 없는 오류 발생
101088,601.01,C,FL,07-Feb-18,16:38.2,"{""current_delinq"":0,""current_installment"":5,""opened_24m"":7,""satisfactory"":14,""120d_past_due"":null,""30d_past_due"":0,""active_debit"":5,""total_cc"":11,""open_cc"":8,""mort"":1}",0,"[4.85, 7.81, 2.47, 9.41, 0.93]",0b1000110000,시스템 업데이트 필요
27826,644.69,B,MA,10-Feb-18,08:01.9,"{""current_delinq"":0,""current_installment"":0,""opened_24m"":3,""satisfactory"":6,""120d_past_due"":null,""30d_past_due"":0,""active_debit"":6,""total_cc"":22,""open_cc"":5,""mort"":0}",0,"[6.56, 1.87, 9.71, 2.69, 6.01]",0x399,정기 점검 완료
27119,228.88,B,WA,11-Feb-18,18:01.9,"{""current_delinq"":0,""current_installment"":1,""opened_24m"":8,""satisfactory"":7,""120d_past_due"":0,""30d_past_due"":0,""active_debit"":3,""total_cc"":9,""open_cc"":6,""mort"":3}",0,"[7.72, 3.02, 7.38, 5.11, 7.97]",0b1001010011,시스템 업데이트 필요
84244,806.79,C,WA,31-Mar-18,18:01.9,"{""current_delinq"":0,""current_installment"":3,""opened_24m"":2,""satisfactory"":6,""120d_past_due"":0,""30d_past_due"":0,""active_debit"":2,""total_cc"":4,""open_cc"":3,""mort"":2}",0,"[4.26, 8.43, 3.58, 9.53, 8.77]",0x34a,정기 점검 완료
9274,392.97,C,GA,19-Feb-18,38:01.9,"{""current_delinq"":0,""current_installment"":1,""opened_24m"":10,""satisfactory"":14,""120d_past_due"":0,""30d_past_due"":0,""active_debit"":1,""total_cc"":23,""open_cc"":13,""mort"":2}",0,"[8.1, 0.53, 3.8, 9.25, 7.57]",0b1100001100,시스템 업데이트 필요
29569,572.21,E,NM,14-Feb-18,26:38.2,"{""current_delinq"":0,""current_installment"":3,""opened_24m"":10,""satisfactory"":21,""120d_past_due"":0,""30d_past_due"":0,""active_debit"":3,""total_cc"":20,""open_cc"":17,""mort"":1}",0,"[3.79, 2.4, 0.12, 8.62, 1.2]",0x34d,센서 값 정상 범위
25029,186.23,A,AZ,01-Feb-18,12:42.6,"{""current_delinq"":0,""current_installment"":1,""opened_24m"":0,""satisfactory"":6,""120d_past_due"":0,""30d_past_due"":0,""active_debit"":4,""total_cc"":7,""open_cc"":5,""mort"":3}",0,"[3.86, 3.85, 3.33, 7.02, 8.06]",0b1101001011,배터리 잔량 부족
74450,1307.66,B,CA,20-Apr-18,12:42.6,"{""current_delinq"":0,""current_installment"":8,""opened_24m"":7,""satisfactory"":21,""120d_past_due"":0,""30d_past_due"":0,""active_debit"":8,""total_cc"":15,""open_cc"":12,""mort"":2}",0,"[4.02, 1.18, 1.16, 1.44, 8.14]",0x1dd,배터리 잔량 부족
42383,215.33,D,MN,31-Mar-18,16:38.2,"{""current_delinq"":0,""current_installment"":1,""opened_24m"":10,""satisfactory"":6,""120d_past_due"":0,""30d_past_due"":0,""active_debit"":2,""total_cc"":16,""open_cc"":4,""mort"":1}",0,"[8.03, 7.96, 6.71, 4.81, 2.09]",0x28e,사용자 로그인 기록
30135,451.66,A,CA,03-Feb-18,52:42.6,"{""current_delinq"":0,""current_installment"":1,""opened_24m"":1,""satisfactory"":8,""120d_past_due"":0,""30d_past_due"":0,""active_debit"":4,""total_cc"":11,""open_cc"":7,""mort"":0}",0,"[5.62, 5.75, 7.42, 8.47, 3.49]",0x26d,네트워크 연결 불안정
41640,629.04,B,MD,05-Mar-18,30:27.5,"{""current_delinq"":0,""current_installment"":3,""opened_24m"":9,""satisfactory"":13,""120d_past_due"":0,""30d_past_due"":0,""active_debit"":3,""total_cc"":11,""open_cc"":9,""mort"":2}",0,"[2.7, 5.99, 3.75, 1.04, 0.2]",0x161,데이터 처리 성공
60686,442.79,C,CA,16-Apr-18,48:01.9,"{""current_delinq"":0,""current_installment"":3,""opened_24m"":2,""satisfactory"":7,""120d_past_due"":0,""30d_past_due"":0,""active_debit"":1,""total_cc"":5,""open_cc"":3,""mort"":3}",0,"[6.94, 2.72, 4.0, 6.95, 9.88]",0b1111001101,정기 점검 완료
35404,973.81,B,NC,08-Apr-18,52:42.6,"{""current_delinq"":0,""current_installment"":1,""opened_24m"":1,""satisfactory"":4,""120d_past_due"":0,""30d_past_due"":0,""active_debit"":3,""total_cc"":4,""open_cc"":3,""mort"":0}",0,"[4.06, 8.38, 5.26, 0.32, 7.1]",0x2a1,사용자 로그인 기록
29404,38.66,E,AZ,03-Mar-18,29:43.3,"{""current_delinq"":0,""current_installment"":5,""opened_24m"":3,""satisfactory"":10,""120d_past_due"":0,""30d_past_due"":0,""active_debit"":1,""total_cc"":5,""open_cc"":5,""mort"":0}",0,"[0.6, 5.62, 1.36, 6.36, 5.05]",0x1a1,센서 값 정상 범위
15219,461.24,A,CA,21-Mar-18,55:47.4,"{""current_delinq"":0,""current_installment"":0,""opened_24m"":0,""satisfactory"":5,""120d_past_due"":0,""30d_past_due"":0,""active_debit"":3,""total_cc"":18,""open_cc"":4,""mort"":1}",0,"[8.82, 6.24, 0.96, 9.86, 1.85]",0x1d2,네트워크 연결 불안정
11494,339.74,C,FL,07-Mar-18,05:52.8,"{""current_delinq"":0,""current_installment"":1,""opened_24m"":1,""satisfactory"":5,""120d_past_due"":0,""30d_past_due"":0,""active_debit"":1,""total_cc"":12,""open_cc"":4,""mort"":0}",0,"[8.8, 4.1, 9.09, 2.01, 4.15]",0x1d7,사용자 로그인 기록
55332,902.37,C,IL,05-Jan-18,25:52.8,"{""current_delinq"":0,""current_installment"":0,""opened_24m"":2,""satisfactory"":5,""120d_past_due"":0,""30d_past_due"":0,""active_debit"":0,""total_cc"":3,""open_cc"":2,""mort"":2}",0,"[2.79, 4.59, 7.51, 5.11, 5.13]",0x79,배터리 잔량 부족
38166,666.86,C,WY,04-Feb-18,35:55.2,"{""current_delinq"":0,""current_installment"":3,""opened_24m"":8,""satisfactory"":9,""120d_past_due"":0,""30d_past_due"":0,""active_debit"":2,""total_cc"":14,""open_cc"":5,""mort"":11}",0,"[6.5, 8.62, 1.64, 9.34, 1.22]",0b1110001011,정기 점검 완료
3946,259.58,D,MT,07-Feb-18,05:52.8,"{""current_delinq"":0,""current_installment"":0,""opened_24m"":7,""satisfactory"":8,""120d_past_due"":0,""30d_past_due"":0,""active_debit"":5,""total_cc"":9,""open_cc"":8,""mort"":2}",0,"[0.34, 0.29, 1.18, 6.37, 6.08]",0x2dc,시스템 업데이트 필요
44822,444.79,B,LA,23-Mar-18,03:13.3,"{""current_delinq"":0,""current_installment"":2,""opened_24m"":5,""satisfactory"":9,""120d_past_due"":0,""30d_past_due"":0,""active_debit"":4,""total_cc"":6,""open_cc"":6,""mort"":4}",0,"[1.14, 8.0, 0.17, 6.26, 4.58]",0x194,알 수 없는 오류 발생
26434,110.02,D,FL,27-Jan-18,10:27.5,"{""current_delinq"":0,""current_installment"":2,""opened_24m"":5,""satisfactory"":7,""120d_past_due"":0,""30d_past_due"":0,""active_debit"":3,""total_cc"":6,""open_cc"":5,""mort"":0}",0,"[3.82, 8.42, 9.46, 3.44, 0.17]",0b101101101,배터리 잔량 부족
185697,851.32,C,NY,08-Apr-18,53:13.3,"{""current_delinq"":0,""current_installment"":7,""opened_24m"":2,""satisfactory"":19,""120d_past_due"":0,""30d_past_due"":0,""active_debit"":7,""total_cc"":13,""open_cc"":11,""mort"":0}",0,"[1.18, 8.76, 9.89, 3.77, 0.56]",0b1001111,데이터 처리 성공
35212,448.01,B,NV,15-Mar-18,55:47.4,"{""current_delinq"":0,""current_installment"":1,""opened_24m"":2,""satisfactory"":7,""120d_past_due"":0,""30d_past_due"":0,""active_debit"":5,""total_cc"":5,""open_cc"":5,""mort"":1}",0,"[3.99, 4.62, 8.33, 6.33, 2.79]",0b111000101,정기 점검 완료
36906,1066.04,A,NJ,09-Mar-18,59:43.3,"{""current_delinq"":0,""current_installment"":1,""opened_24m"":1,""satisfactory"":10,""120d_past_due"":0,""30d_past_due"":0,""active_debit"":9,""total_cc"":11,""open_cc"":9,""mort"":1}",0,"[0.39, 4.25, 9.03, 0.81, 8.59]",0x3a5,네트워크 연결 불안정
17466,1230.67,C,MI,13-Mar-18,33:13.3,"{""current_delinq"":0,""current_installment"":3,""opened_24m"":8,""satisfactory"":8,""120d_past_due"":0,""30d_past_due"":0,""active_debit"":3,""total_cc"":6,""open_cc"":4,""mort"":2}",0,"[0.92, 4.23, 7.37, 8.65, 3.16]",0x2ec,분석 보고서 생성됨
6088,136.85,C,CA,17-Feb-18,47:22.1,"{""current_delinq"":0,""current_installment"":1,""opened_24m"":4,""satisfactory"":6,""120d_past_due"":0,""30d_past_due"":0,""active_debit"":3,""total_cc"":5,""open_cc"":5,""mort"":0}",0,"[6.42, 7.21, 7.64, 8.91, 9.45]",0b110001010,센서 값 정상 범위
36220,393.54,A,OR,31-Mar-18,46:38.2,"{""current_delinq"":0,""current_installment"":2,""opened_24m"":3,""satisfactory"":12,""120d_past_due"":0,""30d_past_due"":0,""active_debit"":1,""total_cc"":14,""open_cc"":9,""mort"":2}",0,"[8.37, 2.01, 9.72, 0.23, 4.08]",0b1101001011,네트워크 연결 불안정
85538,249.74,C,MN,06-Apr-18,23:13.3,"{""current_delinq"":0,""current_installment"":8,""opened_24m"":6,""satisfactory"":21,""120d_past_due"":0,""30d_past_due"":0,""active_debit"":8,""total_cc"":12,""open_cc"":11,""mort"":2}",0,"[4.56, 2.51, 4.22, 1.6, 2.08]",0b101011110,사용자 로그인 기록
122335,372.45,A,GA,22-Feb-18,45:52.8,"{""current_delinq"":0,""current_installment"":3,""opened_24m"":3,""satisfactory"":10,""120d_past_due"":0,""30d_past_due"":0,""active_debit"":3,""total_cc"":9,""open_cc"":6,""mort"":1}",0,"[0.59, 7.66, 4.47, 8.5, 0.2]",0x187,배터리 잔량 부족
53206,789.57,C,TX,25-Jan-18,18:01.9,"{""current_delinq"":0,""current_installment"":3,""opened_24m"":5,""satisfactory"":15,""120d_past_due"":0,""30d_past_due"":0,""active_debit"":4,""total_cc"":18,""open_cc"":11,""mort"":4}",0,"[6.18, 1.78, 9.14, 6.4, 7.05]",0x13,사용자 로그인 기록
16841,310.33,A,ME,04-Apr-18,35:55.2,"{""current_delinq"":0,""current_installment"":1,""opened_24m"":3,""satisfactory"":6,""120d_past_due"":0,""30d_past_due"":0,""active_debit"":2,""total_cc"":7,""open_cc"":5,""mort"":0}",0,"[3.85, 1.42, 7.17, 8.87, 8.11]",0b100110,데이터 처리 성공
60804,542.05,D,NH,12-Apr-18,11:58.2,"{""current_delinq"":0,""current_installment"":2,""opened_24m"":8,""satisfactory"":17,""120d_past_due"":0,""30d_past_due"":0,""active_debit"":9,""total_cc"":14,""open_cc"":14,""mort"":2}",0,"[7.94, 0.99, 0.63, 6.55, 1.8]",0x396,센서 값 정상 범위
80180,280.16,B,NY,25-Mar-18,49:43.3,"{""current_delinq"":0,""current_installment"":14,""opened_24m"":6,""satisfactory"":23,""120d_past_due"":0,""30d_past_due"":0,""active_debit"":6,""total_cc"":10,""open_cc"":9,""mort"":0}",0,"[5.72, 9.19, 2.6, 4.97, 4.01]",0x3b5,시스템 업데이트 필요
24544,451.19,C,WI,09-Feb-18,42:42.6,"{""current_delinq"":0,""current_installment"":0,""opened_24m"":6,""satisfactory"":7,""120d_past_due"":0,""30d_past_due"":0,""active_debit"":4,""total_cc"":7,""open_cc"":6,""mort"":2}",0,"[5.4, 4.64, 7.7, 0.59, 3.41]",0x210,모터 온도 상승 경고
14499,527.51,C,FL,04-Feb-18,42:42.6,"{""current_delinq"":0,""current_installment"":1,""opened_24m"":8,""satisfactory"":19,""120d_past_due"":0,""30d_past_due"":0,""active_debit"":5,""total_cc"":25,""open_cc"":17,""mort"":4}",0,"[6.57, 3.44, 9.9, 9.01, 6.27]",0b1010110,사용자 로그인 기록
7334,186.2,A,WI,05-Mar-18,31:58.2,"{""current_delinq"":0,""current_installment"":2,""opened_24m"":2,""satisfactory"":5,""120d_past_due"":0,""30d_past_due"":0,""active_debit"":0,""total_cc"":6,""open_cc"":3,""mort"":1}",0,"[4.73, 3.67, 6.1, 4.34, 5.48]",0b111101010,시스템 업데이트 필요
73719,955.75,D,SC,16-Feb-18,56:38.2,"{""current_delinq"":0,""current_installment"":3,""opened_24m"":4,""satisfactory"":14,""120d_past_due"":0,""30d_past_due"":0,""active_debit"":0,""total_cc"":17,""open_cc"":11,""mort"":0}",0,"[2.52, 5.66, 2.75, 6.96, 7.49]",0x38c,분석 보고서 생성됨
103354,784.6,B,CA,10-Apr-18,24:08.2,"{""current_delinq"":0,""current_installment"":4,""opened_24m"":5,""satisfactory"":15,""120d_past_due"":0,""30d_past_due"":0,""active_debit"":4,""total_cc"":11,""open_cc"":10,""mort"":2}",0,"[8.13, 6.17, 0.43, 9.35, 9.57]",0x2e1,사용자 로그인 기록
116407,324.61,B,NY,20-Apr-18,50:11.2,"{""current_delinq"":0,""current_installment"":4,""opened_24m"":4,""satisfactory"":10,""120d_past_due"":0,""30d_past_due"":0,""active_debit"":2,""total_cc"":20,""open_cc"":6,""mort"":2}",0,"[4.81, 1.39, 4.44, 3.02, 5.54]",0x276,알 수 없는 오류 발생
29930,346.9,C,AR,21-Feb-18,12:42.6,"{""current_delinq"":0,""current_installment"":1,""opened_24m"":6,""satisfactory"":9,""120d_past_due"":0,""30d_past_due"":0,""active_debit"":3,""total_cc"":10,""open_cc"":8,""mort"":0}",0,"[7.74, 6.05, 6.55, 9.71, 7.98]",0b1001011010,모터 온도 상승 경고
57831,212.75,B,CT,11-Feb-18,33:13.3,"{""current_delinq"":0,""current_installment"":3,""opened_24m"":3,""satisfactory"":13,""120d_past_due"":0,""30d_past_due"":0,""active_debit"":3,""total_cc"":17,""open_cc"":9,""mort"":4}",0,"[3.21, 1.98, 7.59, 6.84, 9.85]",0x32e,데이터 처리 성공
