total_credit_utilized,installment,state,non_decimal_feature,sentence_feature,accounts_current_delinq,accounts_current_installment,accounts_opened_24m,accounts_satisfactory,accounts_120d_past_due,accounts_30d_past_due,accounts_active_debit,accounts_total_cc,accounts_open_cc,accounts_mort,grade_C,grade_D,grade_A,grade_B,grade_Missing,grade_F,grade_E,grade_G,issue_date_year,issue_date_month,issue_date_day,application_time_time_seconds,vector_feature_pca_0,vector_feature_pca_1,vector_feature_pca_2,y,split
25320,461,26,0x1d9,시스템 업데이트 필요,0,2,5,13,0.0,0,2,16,11,4,0,0,1,0,0,0,0,0,2018,1,17,57118.2,2.179655332435467,2.29851370648407,4.431740615921831,0,full
40220,324,40,0x219,모터 온도 상승 경고,0,2,3,5,0.0,0,1,5,3,0,0,0,0,1,0,0,0,0,2018,2,22,37681.9,-2.530354764435362,-3.3819121425846985,3.3554506919006704,0,full
56220,584,40,0b1011100100,모터 온도 상승 경고,0,2,5,9,0.0,0,2,13,7,1,0,0,1,0,0,0,0,0,2018,2,19,36952.8,-2.3591745073646972,-1.5293970343518515,-0.4495177458792732,0,full
38390,542,40,0b1001101110,분석 보고서 생성됨,0,2,3,10,0.0,0,2,10,7,2,0,0,1,0,0,0,0,0,2018,3,1,58448.2,1.3549620889444478,4.937945900065171,-1.96199253283691,0,full
48540,1005,20,0b1011110101,데이터 처리 성공,0,2,3,7,0.0,0,2,12,5,0,1,0,0,0,0,0,0,0,2018,2,23,54193.3,-0.40635519945881704,3.435582280491036,-3.7406124343936935,0,full
5690,279,14,0x202,초기화 작업 진행 중,0,0,5,4,0.0,0,3,8,3,3,1,0,0,0,0,0,0,0,2018,2,23,38798.2,1.576977592876271,5.492977300287426,-0.04482078420320512,0,full
12510,409,36,0x2b5,데이터 처리 성공,0,0,5,7,0.0,0,3,9,6,2,0,1,0,0,0,0,0,0,2018,2,4,37827.5,5.1020445030503,-1.4129136642265179,-1.6171399774956727,0,full
7660,70,31,0x26c,시스템 업데이트 필요,0,1,0,6,0.0,0,2,10,5,1,1,0,0,0,0,0,0,0,2018,2,8,38588.5,2.3415173641601283,-1.7116731620914418,5.282634239709831,0,full
27010,952,45,0x1b6,네트워크 연결 불안정,0,4,5,11,0.0,0,4,8,7,0,0,1,0,0,0,0,0,0,2018,3,19,55227.5,-2.1543404728890456,-3.403460640231194,-3.42993886679935,0,full
18860,332,43,0b1010111100,초기화 작업 진행 중,0,0,5,7,0.0,0,4,8,7,0,0,0,0,1,0,0,0,0,2018,3,5,51118.2,-2.471805541789044,-6.5755652842695635,1.633282896523565,0,full
56090,947,24,0x37e,초기화 작업 진행 중,0,2,4,5,0.0,0,1,5,2,1,0,0,0,0,0,1,0,0,2018,3,13,42188.5,3.064214735980543,-2.303418651801521,4.69014826619047,0,full
170040,587,35,0b10110010,정기 점검 완료,0,5,8,14,0.0,0,1,16,7,6,0,0,0,1,0,0,0,0,2018,2,5,57193.3,4.1341412649353195,1.0733454006013625,-2.59193661022958,0,full
50790,381,30,0x34a,모터 온도 상승 경고,0,2,1,7,0.0,0,2,6,4,1,0,1,0,0,0,0,0,0,2018,2,23,52988.5,-1.3058147095868828,-3.457557493320286,-3.465009049354152,0,full
56880,60,45,0b1111010111,모터 온도 상승 경고,0,8,3,16,0.0,0,3,9,8,0,0,1,0,0,0,0,0,0,2018,2,22,37552.8,-3.4482176667427704,-3.0845511227995237,-1.8581890331896753,0,full
39940,426,46,0x190,알 수 없는 오류 발생,0,1,2,18,0.0,0,3,26,17,0,0,0,0,1,0,0,0,0,2018,3,3,52681.9,-3.322108439638019,-0.0227657739521554,-1.169242010104779,0,full
638470,780,36,0b1101110111,분석 보고서 생성됨,0,25,6,33,0.0,0,6,12,8,0,0,1,0,0,0,0,0,0,2018,1,19,54718.2,-1.4393724934776428,0.7034624132164824,2.691998772025779,0,full
18000,490,46,0x375,데이터 처리 성공,0,1,2,11,0.0,0,4,18,10,0,0,0,0,1,0,0,0,0,2018,2,3,40448.2,0.6126213920639794,1.9775598253870479,-3.426268420097989,0,full
72830,279,40,0b11010100,초기화 작업 진행 중,0,6,4,14,0.0,0,3,16,7,4,1,0,0,0,0,0,0,0,2018,1,7,53518.2,-2.924578035255988,1.381575612156646,2.801923598106886,0,full
3420,258,27,0b1000001000,배터리 잔량 부족,0,0,4,6,0.0,0,2,7,5,3,0,0,1,0,0,0,0,0,2018,1,27,48955.2,0.5598437991811256,1.7483466767124662,2.1125402713314037,0,full
23620,299,36,0x1af,사용자 로그인 기록,0,2,4,8,0.0,0,0,11,4,5,0,0,1,0,0,0,0,0,2018,3,25,52448.2,-0.8471781701369072,-4.340176068953354,-3.8714439905089306,0,full
24740,158,36,0b1000100010,시스템 업데이트 필요,0,2,5,10,0.0,0,2,12,8,0,0,0,1,0,0,0,0,0,2018,1,29,49388.5,1.4034555326468707,-2.440431552221975,-1.00659322144202,0,full
303850,215,38,0b1100101,모터 온도 상승 경고,0,8,4,16,0.0,0,3,16,7,0,0,0,1,0,0,0,0,0,2018,3,3,55552.8,1.6513459319572812,-0.968616116899784,-2.6887413721269917,1,full
25130,433,14,0x380,네트워크 연결 불안정,0,1,5,13,0.0,0,4,15,11,2,0,0,0,1,0,0,0,0,2018,2,4,60793.3,1.22913660321115,5.115767762905807,3.130620619558134,0,full
24600,229,11,0xde,배터리 잔량 부족,0,7,1,11,0.0,0,3,5,4,0,0,0,0,1,0,0,0,0,2018,3,17,42611.2,3.001477778229428,1.6736138384905592,1.1177595065391701,0,full
5600,171,47,0x140,정기 점검 완료,0,0,6,16,0.0,0,5,27,16,0,1,0,0,0,0,0,0,0,2018,4,12,51952.8,6.578142443007054,1.4120447892050345,-0.13058916210632265,0,full
17890,475,46,0b10110000,초기화 작업 진행 중,0,2,4,4,0.0,0,1,3,2,0,1,0,0,0,0,0,0,0,2018,2,21,40227.5,-0.8333314029407837,0.9821302706241282,2.037759257050145,0,full
26920,406,46,0x108,네트워크 연결 불안정,0,5,3,20,0.0,0,9,19,15,0,1,0,0,0,0,0,0,0,2018,1,1,62242.1,-0.8564676840236007,0.9634393945568354,-1.89456262579563,0,full
24480,136,36,0x301,사용자 로그인 기록,0,0,10,21,0.0,0,9,30,20,2,1,0,0,0,0,0,0,0,2018,3,27,56842.1,2.928827281869971,-2.3880172833981907,-1.7088872922619665,0,full
27290,496,5,0b100110010,시스템 업데이트 필요,0,4,5,16,0.0,0,5,20,12,0,0,0,1,0,0,0,0,0,2018,2,3,56842.1,-1.250381868050935,-4.8321311927459565,-0.15267647035777276,0,full
24410,273,22,0xde,배터리 잔량 부족,0,1,7,16,0.0,0,2,16,15,0,1,0,0,0,0,0,0,0,2018,2,25,60248.2,-0.15223143785694404,-1.780798780825144,3.1580617165435543,0,full
21240,326,37,0x389,분석 보고서 생성됨,0,6,5,13,0.0,0,2,7,7,0,0,0,0,1,0,0,0,0,2018,3,17,42352.8,4.642170930482304,0.530700603963612,-1.3898164306689331,0,full
23230,291,21,0b100010,배터리 잔량 부족,0,2,6,11,0.0,0,4,12,8,2,1,0,0,0,0,0,0,0,2018,2,5,39347.4,0.4499424902953373,1.057453316628382,-2.682854612897912,0,full
27550,270,11,0x217,데이터 처리 성공,0,2,5,8,0.0,0,4,9,6,2,1,0,0,0,0,0,0,0,2018,2,5,58362.6,-4.575870458643803,0.7589994210659254,-3.0666724454159624,0,full
172260,911,31,0x393,모터 온도 상승 경고,0,4,4,13,0.0,0,3,27,8,6,0,0,0,0,0,0,1,0,2018,3,7,58918.2,3.2688581113991297,3.706561605319819,-1.7842885719761723,0,full
83970,298,12,0x18a,모터 온도 상승 경고,0,9,4,15,0.0,0,2,7,5,1,0,1,0,0,0,0,0,0,2018,3,17,53747.4,-5.871262686430347,1.5118861972675726,-0.9994953021742052,0,full
43920,489,33,0x392,센서 값 정상 범위,0,3,11,16,0.0,0,3,14,12,3,1,0,0,0,0,0,0,0,2018,3,21,55918.2,-3.715076212344312,-0.16930229063674584,-3.56939948902358,0,full
38790,819,6,0x3e,데이터 처리 성공,0,7,2,20,0.0,0,1,19,13,0,1,0,0,0,0,0,0,0,2018,4,22,58681.9,-1.3709159834039313,0.6380245604470955,0.5612272509165237,0,full
58410,456,31,0b1111010,배터리 잔량 부족,0,4,1,16,0.0,0,4,14,11,1,0,0,1,0,0,0,0,0,2018,2,11,38881.9,1.4655510448468698,-2.668081029708963,1.046953757044295,0,full
34520,849,20,0x181,네트워크 연결 불안정,0,2,1,13,0.0,0,4,11,11,0,0,0,0,0,0,0,1,0,2018,3,9,58227.5,3.7778925254045665,0.4980376660739827,-2.017181964275278,0,full
2430,225,31,0x5b,사용자 로그인 기록,0,1,0,5,0.0,0,3,11,4,2,1,0,0,0,0,0,0,0,2018,2,25,40552.8,-2.2729819159672564,-0.5181729943244084,0.8411237092822388,0,full
33390,845,36,0b1101011011,알 수 없는 오류 발생,0,2,2,8,0.0,0,2,10,6,0,0,0,1,0,0,0,0,0,2018,3,25,53842.1,6.322225314318518,-3.291795735367879,1.0495484199103258,0,full
27750,136,14,0x387,시스템 업데이트 필요,0,0,1,9,0.0,0,4,12,7,6,1,0,0,0,0,0,0,0,2018,2,21,39118.2,-3.7065355444849732,2.0662630258323444,-1.79502794480966,0,full
78090,285,36,0x327,초기화 작업 진행 중,0,3,8,11,0.0,0,4,8,8,0,1,0,0,0,0,0,0,0,2018,3,13,56983.3,-2.611810945595016,2.0809377268713574,1.269995935951127,0,full
64730,342,24,0b11001010,초기화 작업 진행 중,0,3,6,12,0.0,0,2,21,9,0,1,0,0,0,0,0,0,0,2018,1,27,57442.1,-0.9518215730082225,1.7224201459947261,-1.724690258829157,0,full
174670,895,27,0x1f5,배터리 잔량 부족,0,5,1,19,0.0,0,8,20,13,4,0,0,0,0,0,0,1,0,2018,4,8,57627.5,-3.7110791927089726,-1.9053739448321432,-5.327934420523962,0,full
87150,339,47,0b100011011,데이터 처리 성공,0,3,3,13,0.0,0,4,14,10,0,0,0,0,1,0,0,0,0,2018,2,15,64042.1,-5.086033457694661,0.13209541240771383,1.3811982651360504,0,full
18990,414,22,0x63,시스템 업데이트 필요,0,1,2,8,0.0,0,6,7,7,0,1,0,0,0,0,0,0,0,2018,3,19,59281.9,-1.3531564046273088,0.5974468279670813,3.1809077781722612,0,full
270,105,43,0b110001001,데이터 처리 성공,0,0,6,6,0.0,0,5,6,6,0,1,0,0,0,0,0,0,0,2018,4,6,59383.3,2.4628312057234067,-3.1641386014207153,-2.460290912614293,1,full
116270,407,25,0b101011000,센서 값 정상 범위,0,3,12,18,0.0,0,9,16,15,0,1,0,0,0,0,0,0,0,2018,4,6,57583.3,0.1072906359799708,-2.517339612809347,-0.18768051029184019,0,full
27250,142,26,0xaa,알 수 없는 오류 발생,0,4,1,8,0.0,0,1,6,4,0,1,0,0,0,0,0,0,0,2018,4,16,52183.3,2.5741349051014835,-0.7770843600897273,1.855022073578227,0,full
19680,752,3,0x181,시스템 업데이트 필요,0,0,0,14,0.0,0,5,21,12,7,0,0,1,0,0,0,0,0,2018,1,31,41842.1,-4.302682964246146,-0.8767224916604635,-3.2301569056731507,0,full
19330,287,43,0b1101011,분석 보고서 생성됨,0,2,3,7,0.0,0,2,7,5,0,0,0,0,1,0,0,0,0,2018,3,9,49962.6,-1.0682909135967043,5.6751806471008,0.34300793529170015,0,full
44230,162,37,0b1001010100,데이터 처리 성공,0,2,3,19,0.0,0,2,19,16,2,0,0,0,1,0,0,0,0,2018,2,16,54118.2,2.124927920262805,-1.404483896777048,-1.5243790013161416,0,full
27650,193,37,0b1100010001,알 수 없는 오류 발생,0,3,7,11,0.0,0,4,8,7,2,0,0,0,1,0,0,0,0,2018,2,2,54718.2,-4.579488562636778,1.1937876574731705,-4.517216485317339,0,full
38060,353,36,0b1100100001,데이터 처리 성공,0,1,1,5,0.0,0,3,4,4,0,0,0,1,0,0,0,0,0,2018,3,11,56048.2,2.629492994473029,0.6456972886097967,1.319926613737315,0,full
0,834,20,0b1111110,데이터 처리 성공,0,0,4,4,0.0,0,0,6,4,0,1,0,0,0,0,0,0,0,2018,3,29,50242.1,3.280902415613311,0.3662556008255624,0.7288396748727202,0,full
79910,536,14,0x14d,정기 점검 완료,0,2,5,5,0.0,0,2,4,3,0,1,0,0,0,0,0,0,0,2018,1,17,58552.8,-2.8246060911237403,-0.9383249093764316,-1.9952498891329258,0,full
52030,576,35,0b1100010100,정기 점검 완료,0,3,7,12,0.0,0,7,13,9,0,0,0,0,1,0,0,0,0,2018,3,21,36442.1,0.9176729038172349,-0.5355474300740592,-1.2612278224587516,0,full
37880,351,27,0b100000111,네트워크 연결 불안정,0,1,2,4,0.0,0,2,2,2,1,1,0,0,0,0,0,0,0,2018,3,5,60162.6,4.68354380834542,-2.6997418240323796,1.3403919518128662,0,full
113470,213,36,0x17c,분석 보고서 생성됨,0,3,5,9,0.0,0,3,5,5,4,0,0,1,0,0,0,0,0,2018,2,27,40227.5,-4.099033424573303,0.8542823758273981,3.832632888898396,0,full
107690,580,6,0x125,초기화 작업 진행 중,0,3,2,5,0.0,0,3,10,2,4,0,0,0,1,0,0,0,0,2018,1,5,53518.2,5.787631942204498,0.14799247620649414,1.9015118588905855,0,full
9150,211,31,0b1110010111,사용자 로그인 기록,0,1,12,17,0.0,0,6,18,16,0,1,0,0,0,0,0,0,0,2018,2,10,56155.2,0.11184422891501411,-4.321192936730646,4.17909784588062,0,full
40540,1189,43,0b100000111,정기 점검 완료,0,1,13,14,0.0,0,5,16,12,1,1,0,0,0,0,0,0,0,2018,3,29,57583.3,-0.5507711850768375,-0.8917834930146231,1.4422865148678126,0,full
11960,155,36,0x303,분석 보고서 생성됨,0,1,2,7,0.0,0,4,7,6,0,0,0,1,0,0,0,0,0,2018,2,15,60611.2,-1.0434252637921633,-2.0210317165231304,-0.2929624713635377,0,full
70670,541,35,0x3e,분석 보고서 생성됨,0,4,5,10,0.0,0,3,15,6,4,1,0,0,0,0,0,0,0,2018,1,1,55227.5,-0.31060627154892284,1.4989781746359432,-2.512496462887425,0,full
10490,73,20,0x34b,네트워크 연결 불안정,0,0,1,5,0.0,0,1,8,5,0,0,0,0,1,0,0,0,0,2018,2,9,56842.1,2.2025482754046237,-0.24775035888657282,0.5678957439754235,0,full
94160,1204,35,0b10011111,배터리 잔량 부족,0,3,2,13,0.0,0,5,20,9,3,0,0,1,0,0,0,0,0,2018,3,15,56048.2,-4.383911568810318,-3.994771980977662,2.928709911146229,0,full
66780,1218,8,0b10011,데이터 처리 성공,0,3,0,8,0.0,0,2,12,5,2,0,0,1,0,0,0,0,0,2018,3,5,58552.8,1.1439813171906614,-0.8377847927611644,-1.020365370769416,0,full
2950,99,43,0x126,모터 온도 상승 경고,0,0,6,9,0.0,0,3,15,9,0,0,0,0,1,0,0,0,0,2018,3,9,36762.6,-4.770789259234578,-3.1837427307758563,2.701871969392333,0,full
109920,664,47,0x77,시스템 업데이트 필요,0,6,5,10,0.0,0,3,6,3,6,0,0,0,1,0,0,0,0,2018,1,1,64642.1,-3.1962702736009243,-3.4563220717265084,-5.877564974031607,0,full
1960,398,35,0b1011111010,초기화 작업 진행 중,0,0,4,4,0.0,0,2,4,4,0,0,0,0,1,0,0,0,0,2018,1,9,39952.8,-0.09856490157029185,2.3103413193622577,0.7522712480749218,0,full
84060,313,36,0b11101111,센서 값 정상 범위,0,4,4,11,0.0,0,1,18,6,1,0,0,1,0,0,0,0,0,2018,2,14,52962.6,-6.0536577294244145,-2.9922915785718915,2.437151889653733,0,full
147550,621,36,0b1110001111,정기 점검 완료,0,5,1,11,0.0,0,3,7,5,2,0,0,1,0,0,0,0,0,2018,1,15,56518.2,3.918892139432325,-4.614440398606987,4.827023930512698,0,full
9390,389,43,0x193,분석 보고서 생성됨,0,0,3,13,0.0,0,6,14,12,3,1,0,0,0,0,0,0,0,2018,1,31,58448.2,5.106464778262693,3.1266469531817185,-2.4001877739075477,0,full
58090,999,11,0x42,초기화 작업 진행 중,0,4,5,8,0.0,0,2,7,3,4,0,1,0,0,0,0,0,0,2018,2,1,53562.6,1.5855056839873711,0.4668366964028632,3.9965416077631497,0,full
25890,1189,22,0x55,데이터 처리 성공,0,0,0,19,0.0,0,9,19,19,0,1,0,0,0,0,0,0,0,2018,3,15,64183.3,-2.9734870149976715,1.6390506162716703,-0.37726577565286146,0,full
5100,163,36,0x20,모터 온도 상승 경고,0,0,1,6,0.0,0,4,7,6,0,0,0,0,1,0,0,0,0,2018,2,21,56281.9,-2.375577734914843,2.1467668664700517,-1.1243815164282838,0,full
1050,35,46,0b1110101100,알 수 없는 오류 발생,0,0,3,3,0.0,0,2,8,3,0,0,1,0,0,0,0,0,0,2018,2,10,60611.2,3.39991992876792,-3.1638849225163934,5.413610699571529,0,full
287290,1120,43,0b1101010010,데이터 처리 성공,0,2,5,15,0.0,0,5,19,12,3,0,0,0,1,0,0,0,0,2018,3,11,56242.1,0.6840864847727106,1.0327666824305206,-3.8622171606927616,0,full
9070,349,22,0b111000010,배터리 잔량 부족,0,0,2,6,0.0,0,4,10,6,0,1,0,0,0,0,0,0,0,2018,3,27,52988.5,-2.0934224878324095,5.1360592736417,1.0336885218194025,0,full
41110,424,47,0b110001101,정기 점검 완료,0,3,5,9,0.0,0,5,11,5,2,0,0,0,1,0,0,0,0,2018,2,9,60848.2,3.929521640939533,-2.996614683006288,0.9515538128773562,0,full
14940,246,18,0b11111101,네트워크 연결 불안정,0,1,4,7,0.0,0,3,5,5,0,1,0,0,0,0,0,0,0,2018,4,18,55783.3,-1.4815299524750083,5.537530010746836,4.771419976869487,0,full
85080,451,39,0x316,정기 점검 완료,0,3,1,13,0.0,0,8,17,10,0,0,0,1,0,0,0,0,0,2018,2,21,57193.3,-3.487024547003175,-4.328408847417043,-6.59128445175817,0,full
6140,301,43,0b110100001,시스템 업데이트 필요,0,0,0,8,0.0,0,4,17,8,1,0,0,1,0,0,0,0,0,2018,2,18,56518.2,5.8826331131760865,0.11131888141662483,3.0535137643361354,0,full
25930,67,37,0b10100110,센서 값 정상 범위,0,1,6,11,0.0,0,3,16,8,0,1,0,0,0,0,0,0,0,2018,1,7,58783.3,0.0764498897745911,0.2701123283431892,0.9856323990956062,0,full
74300,436,11,0x177,시스템 업데이트 필요,0,2,8,9,0.0,0,2,11,7,1,0,0,0,0,0,0,1,0,2018,3,15,57398.2,2.448102337438849,-4.823653909938299,-3.2397810156544855,0,full
38720,352,39,0b1110110001,알 수 없는 오류 발생,0,2,6,13,0.0,0,4,20,10,2,0,0,0,1,0,0,0,0,2018,1,5,51762.6,0.05361423571321344,2.9230815423976386,-1.5259660214068145,0,full
4820,285,44,0x39c,정기 점검 완료,0,0,2,5,0.0,0,3,5,5,0,1,0,0,0,0,0,0,0,2018,2,9,52393.3,1.3325011549381385,4.530718436071116,3.8596604282427167,0,full
212350,778,23,0b1111000001,사용자 로그인 기록,0,2,0,5,0.0,0,3,3,3,0,1,0,0,0,0,0,0,0,2018,2,27,56752.8,4.184760639711812,0.5830612876945862,3.235370776816068,0,full
29270,753,37,0b10011011,시스템 업데이트 필요,0,1,1,3,0.0,0,2,2,2,0,0,1,0,0,0,0,0,0,2018,3,23,64448.2,4.407487813050865,-1.4912334769854194,0.532769915699606,0,full
86780,761,28,0b1011001000,시스템 업데이트 필요,0,6,3,14,0.0,0,1,12,6,3,0,0,1,0,0,0,0,0,2018,2,23,58318.2,-2.315531330273852,1.5675884379552523,1.8371943520753211,0,full
31070,519,11,0b1000000010,초기화 작업 진행 중,0,1,2,13,0.0,0,2,20,10,1,0,0,0,1,0,0,0,0,2018,1,23,62593.3,-4.537734518885162,3.8201991446743415,2.9952783080140586,0,full
133100,684,42,0b1000110000,시스템 업데이트 필요,0,7,9,26,0.0,0,10,31,17,3,1,0,0,0,0,0,0,0,2018,2,14,41048.2,1.6386149725579884,-4.384054122432822,1.024491702461746,0,full
15670,318,5,0x1f,정기 점검 완료,0,2,1,6,0.0,0,2,6,4,0,0,0,0,1,0,0,0,0,2018,2,8,37827.5,1.0514682347287438,2.8502696231930775,1.3817265681161492,0,full
82180,319,33,0b1111010011,분석 보고서 생성됨,0,11,1,17,0.0,0,3,11,5,2,0,0,1,0,0,0,0,0,2018,3,29,58081.9,4.2382006983917675,-6.215095933883832,-2.820985249574526,0,full
71910,972,1,0b1111010000,네트워크 연결 불안정,0,4,10,12,0.0,0,2,13,7,5,1,0,0,0,0,0,0,0,2018,3,23,54848.2,5.559243633159011,-3.2265530200227275,-0.9155249407710881,0,full
33080,553,24,0x3a2,정기 점검 완료,0,2,6,11,0.0,0,6,8,8,1,1,0,0,0,0,0,0,0,2018,4,20,57848.2,0.40544504282718696,-3.5425005578093,3.5572897835370574,0,full
139780,699,36,0b110110,시스템 업데이트 필요,0,6,2,13,0.0,0,2,7,5,0,1,0,0,0,0,0,0,0,2018,3,3,41593.3,2.141846746420775,-0.2957970687616598,1.898582703892047,0,full
66200,651,42,0b110111011,배터리 잔량 부족,0,3,6,15,0.0,0,6,27,11,4,0,0,1,0,0,0,0,0,2018,3,15,58552.8,2.845054977009392,1.9866979384437498,-4.030487430139187,0,full
42460,386,26,0b1010100001,데이터 처리 성공,0,0,1,9,0.0,0,2,12,7,3,0,0,0,1,0,0,0,0,2018,2,6,57718.2,2.60938298420417,-5.186420693356595,-4.31511224737646,0,full
12420,257,30,0b110001001,알 수 없는 오류 발생,0,1,1,6,0.0,0,2,9,5,0,0,0,0,1,0,0,0,0,2018,3,25,48481.9,4.381790439300884,4.33656008981658,1.0419736499573142,0,full
63590,798,14,0b111001000,정기 점검 완료,0,5,2,11,0.0,0,3,9,5,3,0,0,1,0,0,0,0,0,2018,3,13,55918.2,-5.186624364089639,4.374558136600407,1.5886627284349375,0,full
42820,199,46,0x3e4,정기 점검 완료,0,2,11,11,0.0,0,4,9,9,0,0,0,0,1,0,0,0,0,2018,2,8,55448.2,6.217068449069099,-1.102400735396456,-2.5569209729936784,0,full
56800,620,12,0x2f9,센서 값 정상 범위,0,3,1,9,0.0,0,2,6,6,0,0,0,1,0,0,0,0,0,2018,2,27,42398.2,-0.05113329245372489,0.8610899030900212,-5.105260068286679,0,full
40300,509,24,0b1010000000,시스템 업데이트 필요,0,1,3,17,0.0,0,5,24,15,1,0,0,0,1,0,0,0,0,2018,2,3,63193.3,2.508520461359801,-4.510281874670141,-4.564446753302145,0,full
101000,806,30,0b1001010011,알 수 없는 오류 발생,0,3,3,18,0.0,0,8,17,15,4,1,0,0,0,0,0,0,0,2018,4,18,57442.1,1.7327164796076664,1.0412964710722905,-3.0386551570798,0,full
71230,77,37,0b11001011,알 수 없는 오류 발생,0,2,3,11,0.0,0,3,15,8,2,0,0,1,0,0,0,0,0,2018,2,12,42762.6,1.4216418638355472,3.7796039626645976,-2.2806762041504536,0,full
21950,233,27,0b101011,센서 값 정상 범위,0,2,8,18,0.0,0,3,21,16,0,1,0,0,0,0,0,0,0,2018,4,12,55318.2,2.4217251494784096,5.772284223896544,4.446119854314632,0,full
70020,996,5,0b1101110,모터 온도 상승 경고,0,2,3,17,0.0,0,4,20,12,2,0,0,0,1,0,0,0,0,2018,3,23,38048.2,-2.475031221620829,-1.8209493116432567,-0.8240894479791239,0,full
44540,400,6,0x109,시스템 업데이트 필요,0,1,1,5,0.0,0,1,5,3,1,0,0,0,1,0,0,0,0,2018,1,9,56881.9,-3.0739596452294835,0.20607931841864868,-4.521162187757039,0,full
20920,451,46,0b1110101110,알 수 없는 오류 발생,0,1,2,11,0.0,0,4,19,10,2,0,0,1,0,0,0,0,0,2018,3,15,62881.9,-3.7293418690646454,2.094540029943057,-2.079979025561169,0,full
31800,466,42,0x3a1,정기 점검 완료,0,3,3,7,0.0,0,1,4,3,1,1,0,0,0,0,0,0,0,2018,3,21,61362.6,0.07867371384592081,2.7804248826044278,1.4703284779229806,0,full
38220,298,24,0b111101011,초기화 작업 진행 중,0,1,2,8,0.0,0,3,14,6,2,0,1,0,0,0,0,0,0,2018,2,2,47152.8,-0.9811991733044847,-0.04356534193537076,-1.411425216928853,0,full
20000,582,20,0x218,센서 값 정상 범위,0,0,4,12,0.0,0,8,15,12,1,1,0,0,0,0,0,0,0,2018,3,9,36248.2,-6.201320175908998,1.59276466687506,1.5496288590058205,0,full
20610,404,36,0b1110101000,네트워크 연결 불안정,0,1,5,10,0.0,0,3,11,7,2,0,0,1,0,0,0,0,0,2018,3,23,58362.6,-1.995980400043105,0.2872690904933979,-4.625802202204154,0,full
13740,120,27,0x7d,데이터 처리 성공,0,1,7,7,0.0,0,2,14,5,5,0,0,1,0,0,0,0,0,2018,3,15,60118.2,2.199338308057336,0.7846351497009083,-4.319737435001665,0,full
136810,838,11,0b1111000,정기 점검 완료,0,2,5,10,0.0,0,2,8,7,3,0,0,0,1,0,0,0,0,2018,2,5,49811.2,-2.8585859075373223,0.5033506255129758,0.9781035796445954,0,full
30500,274,37,0b100100010,데이터 처리 성공,0,4,2,10,0.0,0,3,6,6,0,0,0,1,0,0,0,0,0,2018,3,5,55993.3,-3.1450703214176574,3.8112000047361567,-0.3483393463627804,0,full
26110,512,31,0b1010011101,센서 값 정상 범위,0,4,2,9,0.0,0,1,7,4,2,0,1,0,0,0,0,0,0,2018,3,25,42947.4,-4.7169973862138335,2.9633375533057995,1.8656119749330893,0,full
49420,137,37,0b1111001011,시스템 업데이트 필요,0,2,7,19,0.0,0,2,23,16,1,0,0,0,1,0,0,0,0,2018,3,15,56281.9,-2.1950523160380953,2.11476085238223,-4.720720244391004,0,full
84380,466,37,0b101011111,시스템 업데이트 필요,0,2,2,10,0.0,0,2,16,8,1,1,0,0,0,0,0,0,0,2018,2,25,55448.2,-4.395324678000565,2.685294802402745,-1.16915533060316,0,full
51360,530,36,0b1001001001,배터리 잔량 부족,0,3,12,21,0.0,0,0,22,17,4,0,0,0,1,0,0,0,0,2018,2,18,41562.6,-1.8978790104437286,3.2709448896852598,3.099172565768604,0,full
124060,751,17,0b1001101100,사용자 로그인 기록,0,7,4,17,0.0,0,6,10,9,1,0,0,0,1,0,0,0,0,2018,4,20,60398.2,-4.185257944885087,-2.044589285088473,-1.9637020079577914,0,full
77740,571,23,0b1111011,사용자 로그인 기록,0,5,12,20,0.0,0,8,23,15,1,1,0,0,0,0,0,0,0,2018,2,22,54248.2,-3.0941774135914115,-0.9216036321660601,0.7561466967648585,0,full
29590,744,20,0x49,사용자 로그인 기록,0,1,1,12,0.0,0,3,21,10,2,0,0,1,0,0,0,0,0,2018,1,13,40642.1,-0.2734471040734463,-4.249348411928478,-2.7580051430851444,0,full
106530,1219,5,0b111011110,정기 점검 완료,0,6,7,14,0.0,0,2,12,8,0,0,0,0,0,0,0,1,0,2018,1,19,58448.2,-0.8663237195708189,3.3294534651942014,2.057653480061153,0,full
34180,1204,46,0b10111,분석 보고서 생성됨,0,4,5,9,0.0,0,0,21,5,6,0,0,1,0,0,0,0,0,2018,3,19,56048.2,2.514199522657112,-6.076030312561866,-0.1457948366898938,0,full
33850,424,23,0x299,분석 보고서 생성됨,0,2,1,6,0.0,0,1,2,2,3,0,0,0,1,0,0,0,0,2018,2,11,55552.8,-0.47548638232088614,3.7195427078818097,-1.297275223697505,0,full
81830,610,25,0x160,분석 보고서 생성됨,0,3,3,8,0.0,0,2,5,4,2,0,1,0,0,0,0,0,0,2018,1,27,54398.2,4.071350824253473,4.633039407760012,2.0657084958696137,0,full
27880,261,42,0x266,센서 값 정상 범위,0,1,4,17,0.0,0,7,19,15,1,0,0,0,1,0,0,0,0,2018,4,14,42611.2,-2.8691329156277163,-0.660459324058098,-4.07119639413974,0,full
